ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey
terathopiusecaudatus,Terathopius ecaudatus,,,2480377,"Terathopius ecaudatus (Daudin, 1800)",Terathopius ecaudatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Terathopius,2480376
terminaliaavicennioides,Terminalia avicennioides,,,3699456,Terminalia avicennioides Guill. & Perr.,Terminalia avicennioides,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Combretaceae,2431,Terminalia,3189387
terminaliamacroptera,Terminalia macroptera,,,8232633,Terminalia macroptera Guill. & Perr.,Terminalia macroptera,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Combretaceae,2431,Terminalia,3189387
tessaratoma,Tessaratoma,,,4783425,"Tessaratoma Berthold, 1827",Tessaratoma,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Tessaratomidae,4330,Tessaratoma,4783425
tetraodonlineatus,Tetraodon lineatus,,,5213591,"Tetraodon lineatus Linnaeus, 1758",Tetraodon lineatus,SPECIES,Animalia,1,Chordata,44,Actinopterygii,204,Tetraodontiformes,772,Tetraodontidae,2219,Tetraodon,2407434
thamnolaeacinnamomeiventris,Thamnolaea cinnamomeiventris,,,2492397,"Thamnolaea cinnamomeiventris (Lafresnaye, 1836)",Thamnolaea cinnamomeiventris,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Thamnolaea,2492394
tinosporabakis,Tinospora bakis,,,3830860,Tinospora bakis Miers,Tinospora bakis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Menispermaceae,2411,Tinospora,7268723
tockuserythrorhynchus,Tockus erythrorhynchus,,,2475965,"Tockus erythrorhynchus (Temminck, 1823)",Tockus erythrorhynchus,SPECIES,Animalia,1,Chordata,44,Aves,212,Bucerotiformes,716,Bucerotidae,9720,Tockus,2475953
tockusnasutus,Tockus nasutus,,,2475959,"Tockus nasutus (Linnaeus, 1766)",Tockus nasutus,SPECIES,Animalia,1,Chordata,44,Aves,212,Bucerotiformes,716,Bucerotidae,9720,Tockus,2475953
tockussp,Tockus sp.,,,,,,,,,,,,,,,,,,
torgostracheliotus,Torgos tracheliotus,,,2480362,"Torgos tracheliotus (J.R.Forster, 1796)",Torgos tracheliotus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Torgos,2480361
trachydermahispida,Trachyderma hispida,,,9236809,"Trachyderma hispida (Forskl, 1775)",Trachyderma hispida,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Tenebrionidae,7857,Trachyderma,2460827
trachylepisperrotetii,Trachylepis perrotetii,,,5225355,"Trachylepis perrotetii (Duméril & Bibron, 1839)",Trachylepis perrotetii,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Scincidae,9115,Trachylepis,3240904
trachylepisquinquetaeniata,Trachylepis quinquetaeniata,,,5225411,"Trachylepis quinquetaeniata (Lichtenstein, 1823)",Trachylepis quinquetaeniata,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Scincidae,9115,Trachylepis,3240904
tragelaphusscriptusscriptus,Tragelaphus scriptus scriptus,,,7261402,Tragelaphus scriptus scriptus,Tragelaphus scriptus scriptus,SUBSPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Tragelaphus,7785686
tremaorientalis,Trema orientalis,,,7141659,Trema orientalis Blume,Trema orientalis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Cannabaceae,2384,Trema,2984500
treronwaalia,Treron waalia,,,2495756,"Treron waalia (F.A.A.Meyer, 1793)",Treron waalia,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Treron,2495725
tribulusterrestris,Tribulus terrestris,,,5421116,Tribulus terrestris L.,Tribulus terrestris,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Zygophyllales,7219293,Zygophyllaceae,2394,Tribulus,3189918
trichodesmaafricanum,Trichodesma africanum,,,7441736,Trichodesma africanum R.Br.,Trichodesma africanum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Trichodesma,3230721
tricliceraspilosum,Tricliceras pilosum,,,4160944,Tricliceras pilosum (Willd.) R.Fern.,Tricliceras pilosum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Turneraceae,2377,Tricliceras,7303705
tripogonminimus,Tripogon minimus,,,4116133,Tripogon minimus Hochst. ex Steud.,Tripogon minimus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Tripogon,2703452
triticumaestivum,Triticum aestivum,,,7795888,Triticum aestivum L.,Triticum aestivum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Triticum,2706388
triumfettapentandra,Triumfetta pentandra,,,7917001,Triumfetta pentandra A.Rich. ex Guill. & Perr.,Triumfetta pentandra,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Triumfetta,3152064
tropiocolotestripolitanus,Tropiocolotes tripolitanus,,,2445716,"Tropiocolotes tripolitanus Peters, 1880",Tropiocolotes tripolitanus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Gekkonidae,5666,Tropiocolotes,2447390
turturabyssinicus,Turtur abyssinicus,,,5231791,"Turtur abyssinicus (Sharpe, 1902)",Turtur abyssinicus,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Turtur,5231786
tytoalba,Tyto alba,,,2497921,"Tyto alba (Scopoli, 1769)",Tyto alba,SPECIES,Animalia,1,Chordata,44,Aves,212,Strigiformes,1450,Tytonidae,5292,Tyto,2497905
upupaepops,Upupa epops,,,2498415,"Upupa epops Linnaeus, 1758",Upupa epops,SPECIES,Animalia,1,Chordata,44,Aves,212,Bucerotiformes,716,Upupidae,5293,Upupa,8349133
uraeginthusbengalus,Uraeginthus bengalus,,,2493723,"Uraeginthus bengalus (Linnaeus, 1766)",Uraeginthus bengalus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Estrildidae,5709,Uraeginthus,2493721
urocoliusmacrourus,Urocolius macrourus,,,2482321,"Urocolius macrourus (Linnaeus, 1766)",Urocolius macrourus,SPECIES,Animalia,1,Chordata,44,Aves,212,Coliiformes,721,Coliidae,9305,Urocolius,2482314
uromastyxgeyri,Uromastyx geyri,,,2466112,"Uromastyx geyri Müller, 1922",Uromastyx geyri,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Agamidae,9199,Uromastyx,2459643
uvariachamae,Uvaria chamae,,,3154319,Uvaria chamae P.Beauv.,Uvaria chamae,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Uvaria,3154216
vachelliaamythethophylla,Vachellia amythethophylla,,,7923036,Vachellia amythethophylla (Steud. ex A.Rich) Kyal. & Boatwr.,Vachellia amythethophylla,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vachellia,8142432
vachellianilotica,Vachellia nilotica,,,3974744,Vachellia nilotica (L.) P.J.H.Hurter & Mabb.,Vachellia nilotica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vachellia,8142432
vachelliasieberiana,Vachellia sieberiana,,,7564113,Vachellia sieberiana (DC.) Kyal. & Boatwr.,Vachellia sieberiana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vachellia,8142432
vahliaoldenlandioides,Vahlia oldenlandioides,,,5669445,Vahlia dichotoma Kuntze,Vahlia dichotoma,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Vahliales,8322363,Vahliaceae,3232659,Vahlia,3232660
vanellustectus,Vanellus tectus,,,5229143,"Vanellus tectus (Boddaert, 1783)",Vanellus tectus,SPECIES,Animalia,1,Chordata,44,Aves,212,Charadriiformes,7192402,Charadriidae,2480210,Vanellus,3242344
varanusgriseus,Varanus griseus,,,9628941,"Varanus griseus (Daudin, 1803)",Varanus griseus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Varanidae,5023,Varanus,2470872
varanusniloticus,Varanus niloticus,,,2470656,"Varanus niloticus (Linnaeus, 1766)",Varanus niloticus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Varanidae,5023,Varanus,2470872
veprisheterophylla,Vepris heterophylla,,,3834432,Vepris heterophylla (Engl.) Letouzy,Vepris heterophylla,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Vepris,7269144
vernoniagalamensis,Vernonia galamensis,,,5397194,Vernonia galamensis Less.,Vernonia galamensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Vernonia,3123781
viduachalybeata,Vidua chalybeata,,,2484613,"Vidua chalybeata (Statius Muller, 1776)",Vidua chalybeata,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Viduidae,5295,Vidua,2484612
viduamacroura,Vidua macroura,,,2484628,"Vidua macroura (Pallas, 1764)",Vidua macroura,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Viduidae,5295,Vidua,2484612
viduaorientalis,Vidua orientalis,,,2484620,"Vidua orientalis Heuglin, 1870",Vidua orientalis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Viduidae,5295,Vidua,2484612
vignaheterophylla,Vigna heterophylla,,,2982485,Vigna heterophylla A.Rich.,Vigna heterophylla,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372
vignaracemosa,Vigna racemosa,,,2982745,Vigna racemosa (G.Don) Hutch. & Dalziel,Vigna racemosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372
vignasubterranea,Vigna subterranea,,,2982714,Vigna subterranea (L.) Verdc.,Vigna subterranea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372
vignaunguiculata,Vigna unguiculata,,,2982583,Vigna unguiculata (L.) Walp.,Vigna unguiculata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372
vigna,Vigna,,,2982372,Vigna Savi,Vigna,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372
vitellariaparadoxaparadoxa,Vitellaria paradoxa paradoxa,,,7065379,Vitellaria paradoxa subsp. paradoxa,Vitellaria paradoxa paradoxa,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Sapotaceae,8802,Vitellaria,2886749
vitexdoniana,Vitex doniana,,,3905809,Vitex doniana Sweet,Vitex doniana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Vitex,2925556
vitexmadiensissubspmadiensisoliv,Vitex madiensis subsp. madiensis Oliv.,,,7784860,Vitex madiensis subsp. madiensis,Vitex madiensis madiensis,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Vitex,2925556
vulpespallida,Vulpes pallida,,,5219237,"Vulpes pallida (Cretzschmar, 1826)",Vulpes pallida,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Canidae,9701,Vulpes,5219234
waltheriaindica,Waltheria indica,,,5406665,Waltheria indica L.,Waltheria indica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Waltheria,3152104
xeruserythropus,Xerus erythropus,,,8950740,"Xerus erythropus (É.Geoffroy Saint-Hilaire, 1803)",Xerus erythropus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Sciuridae,9456,Xerus,2437453
ximeniaamericana,Ximenia americana,,,2889811,Ximenia americana L.,Ximenia americana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Ximeniaceae,4930777,Ximenia,2889810
xylopiaaethiopica,Xylopia aethiopica,,,3157151,Xylopia aethiopica A.Rich.,Xylopia aethiopica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Magnoliales,718,Annonaceae,9291,Xylopia,3157015
xysmalobiumheudelotianum,Xysmalobium heudelotianum,,,3572171,Xysmalobium heudelotianum Decne.,Xysmalobium heudelotianum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Xysmalobium,7311763
zacompsafesta,Zacompsa festa,,,1704334,"Zacompsa festa Karsch, 1893",Zacompsa festa,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Zacompsa,1704332
zaleyapentandra,Zaleya pentandra,,,7329156,Zaleya pentandra (L.) C.Jeffrey,Zaleya pentandra,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Aizoaceae,6752,Zaleya,7329150
zeamays,Zea mays,,,5290052,Zea mays L.,Zea mays,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Zea,2705049
zingiberofficinale,Zingiber officinale,,,2757280,Zingiber officinale Roscoe,Zingiber officinale,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Zingiberaceae,4687,Zingiber,2756693
ziziphusabyssinica,Ziziphus abyssinica,,,8901234,Zizyphus abyssinica A.Rich.,Zizyphus abyssinica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Zizyphus,3877588
ziziphusmauritiana,Ziziphus mauritiana,,,3039424,Ziziphus mauritiana Lam.,Ziziphus mauritiana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Ziziphus,3039411
ziziphusmucronata,Ziziphus mucronata,,,3875567,Ziziphus mucronata Willd.,Ziziphus mucronata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rhamnaceae,2407,Ziziphus,3039411
zonitoschemagigantea,Zonitoschema gigantea,,,6952978,"Zonitoschema gigantea (Fairmaire, 1894)",Zonitoschema gigantea,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Meloidae,4742,Zonitoschema,4763760
zorniaglochidiata,Zornia glochidiata,,,5355339,Zornia glochidiata Rchb. ex DC.,Zornia glochidiata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Zornia,2959985
