ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
ampari-ipomoeaasarifolia-1,,ampari,ipomoeaasarifolia,pàràsímɔ̀,pàràsímɔ̀,,,,,,,
ampari-ipomoeavagans-1,,ampari,ipomoeavagans,pànù-má-pànù,pànù-má-pànù,,,,,,,
ampari-jacquemontiatamnifolia-1,,ampari,jacquemontiatamnifolia,pàdàgá-pàndàgà,pàdàgá-pàndàgà,,,,,,,
ampari-khayasenegalensis-1,,ampari,khayasenegalensis,té:ndà,té:ndà,,,,,,,
ampari-kraussariaangulifera-1,,ampari,kraussariaangulifera,bójí,bójí,,,,,,,
ampari-kraussellaamabile-1,,ampari,kraussellaamabile,ànjí:-kàyà,ànjí:-kàyà,,,,,,,
ampari-labeosenegalensis-1,,ampari,labeosenegalensis,ná:ráw,ná:ráw,,,,,,,
ampari-lachlathetesfurfuraceus-1,,ampari,lachlathetesfurfuraceus,yǒ:-pùnà kàyà,yǒ:-pùnà kàyà,,,,,,,
ampari-lagenariasiceraria-1,,ampari,lagenariasiceraria,kwɛ́,kwɛ́,,,,,,,
ampari-lagonostictasenegala-1,,ampari,lagonostictasenegala,mɔ̀ndɔ́-mà-dárèdárè,mɔ̀ndɔ́-mà-dárèdárè,,,,,,,
ampari-lamprotorniscaudatus-1,,ampari,lamprotorniscaudatus,kɔ̀rrɔ́ŋ-kàrráy,kɔ̀rrɔ́ŋ-kàrráy,,,,,,,
ampari-lamprotornispulcher-1,,ampari,lamprotornispulcher,kɛ̀njɛ̀ dìní níwè,kɛ̀njɛ̀ dìní níwè,,,,,,,
ampari-lanneamicrocarpa-1,,ampari,lanneamicrocarpa,sánà,sánà,,,,,,,
ampari-latesniloticus-1,,ampari,latesniloticus,wɔ̀rɔ̀wɔ̀rɔ́ dògò,wɔ̀rɔ̀wɔ̀rɔ́ dògò,,,,,,,
ampari-lawsoniainermis-1,,ampari,lawsoniainermis,púdí,púdí,,,,,,,
ampari-lepidagathisanobrya-1,,ampari,lepidagathisanobrya,bòŋgè-bóŋgè,bòŋgè-bóŋgè,,,,,,,
ampari-lepisanthessenegalensis-1,,ampari,lepisanthessenegalensis,sómíyá,sómíyá,,,,,,,
ampari-leptadeniahastata-1,,ampari,leptadeniahastata,kàmbé-kɔ̀rɔ̀,kàmbé-kɔ̀rɔ̀,,,,,,,
ampari-leptadeniapyrotechnica-1,,ampari,leptadeniapyrotechnica,kàmbé-kɔ̀rɔ́ nàrà,kàmbé-kɔ̀rɔ́ nàrà,,,,,,,
ampari-lepuscapensis-1,,ampari,lepuscapensis,jóŋ,jóŋ,,,,,,,
ampari-lethocerus-1,,ampari,lethocerus,mí kɛ̀wɛ̀,mí kɛ̀wɛ̀,,,,,,,
ampari-leucas-1,,ampari,leucas,nànàyé,nànàyé,,,,,,,
ampari-leucasmartinicensis-1,,ampari,leucasmartinicensis,bòŋgè-bóŋgé,bòŋgè-bóŋgé,,,,,,,
ampari-loeseneriellaafricana-1,,ampari,loeseneriellaafricana,ówà,ówà,,,,,,,
ampari-loxodontaafricana-1,,ampari,loxodontaafricana,índígɛ̀,índígɛ̀,,,,,,,
ampari-ludwigiahyssopifolia-1,,ampari,ludwigiahyssopifolia,ɔ̀rɔ̀mɛ̀mɛ́ tɛ̀wɛ̀,ɔ̀rɔ̀mɛ̀mɛ́ tɛ̀wɛ̀,,,,,,,
ampari-lydomorphusdusaulti-1,,ampari,lydomorphusdusaulti,kɛ̀wɛ̀ kɔ̀jí kórò,kɛ̀wɛ̀ kɔ̀jí kórò,,,,,,,
ampari-maeruaangolensis-1,,ampari,maeruaangolensis,bésà,bésà,,,,,,,
ampari-malapteruruselectricus-1,,ampari,malapteruruselectricus,májá,májá,,,,,,,
ampari-mangiferaindica-1,,ampari,mangiferaindica,màŋgòró,màŋgòró,,,,,,,
ampari-mastomysnatalensis-1,,ampari,mastomysnatalensis,síyá kórò,síyá kórò,,,,,,,
ampari-mecistopscataphractus-1,,ampari,mecistopscataphractus,ŋàtá,ŋàtá,,,,,,,
ampari-mellivoracapensis-1,,ampari,mellivoracapensis,tìrî:ⁿ,tìrî:ⁿ,,,,,,,
ampari-meropsalbicollis-1,,ampari,meropsalbicollis,só: níwè,só: níwè,,,,,,,
ampari-messor-1,,ampari,messor,túwúnù,túwúnù,,,,,,,
ampari-microcarboafricanus-1,,ampari,microcarboafricanus,ɛ́rɔ́,ɛ́rɔ́,,,,,,,
ampari-milvusmigrans-1,,ampari,milvusmigrans,těw kómbò,těw kómbò,,,,,,,
ampari-mitragynainermis-1,,ampari,mitragynainermis,pɛ́ndɔ̀,pɛ́ndɔ̀,,,,,,,
ampari-monechmandellense-1,,ampari,monechmandellense,yàgádà,yàgádà,,,,,,,
ampari-moringaoleifera-1,,ampari,moringaoleifera,làsìrí tíŋgɔ̀yɛ̀,làsìrí tíŋgɔ̀yɛ̀,,,,,,,
ampari-musca-1,,ampari,musca,bàràndá,bàràndá,,,,,,,
ampari-myomysdaltoni-1,,ampari,myomysdaltoni,ágá síyà,ágá síyà,,,,,,,
ampari-najahaje-1,,ampari,najahaje,děw kòrò,děw kòrò,,,,,,,
ampari-najanigricollis-1,,ampari,najanigricollis,děw kòrò,děw kòrò,,,,,,,
ampari-necrosyrtesmonachus-1,,ampari,necrosyrtesmonachus,sùgɔ́ dùwà,sùgɔ́ dùwà,,,,,,,
ampari-nectariniapulchella-1,,ampari,nectariniapulchella,nìwé tàŋgàrùgà,nìwé tàŋgàrùgà,,,,,,,
ampari-neocaryamacrophylla-1,,ampari,neocaryamacrophylla,máⁿ-wây,máⁿ-wây,,,,,,,
ampari-neotisdenhami-1,,ampari,neotisdenhami,dùgú-páⁿ-páⁿ,dùgú-páⁿ-páⁿ,,,,,,,
ampari-neptuniaoleracea-1,,ampari,neptuniaoleracea,àrèdámà kɔ̀jíwè,àrèdámà kɔ̀jíwè,,,,,,,
ampari-nicotianarustica-1,,ampari,nicotianarustica,tàwà-bámbâ:,tàwà-bámbâ:,,,,,,,
ampari-nicotianatabacum-1,,ampari,nicotianatabacum,táwà,táwà,,,,,,,
ampari-numidameleagris-1,,ampari,numidameleagris,dɔ̂wⁿ,dɔ̂wⁿ,,,,,,,
ampari-nycteristhebaica-1,,ampari,nycteristhebaica,sɛ̌:ⁿsɛ̀,sɛ̌:ⁿsɛ̀,,,,,,,
ampari-nymphaealotus-1,,ampari,nymphaealotus,kúrúmbà,kúrúmbà,,,,,,,
ampari-ocimumamericanum-1,,ampari,ocimumamericanum,gìdó-pàgàrà,gìdó-pàgàrà,,,,,,,
ampari-oedaleussenegalensis-1,,ampari,oedaleussenegalensis,kàyá pɛ́rɛ́,kàyá pɛ́rɛ́,,,,,,,
ampari-oenacapensis-1,,ampari,oenacapensis,tèwèré géjérémà,tèwèré géjérémà,,,,,,,
ampari-onychognathusneumanni-1,,ampari,onychognathusneumanni,ságúwá,ságúwá,,,,,,,
ampari-orycteropusafer-1,,ampari,orycteropusafer,ámándá,ámándá,,,,,,,
ampari-oryza-1,,ampari,oryza,kùmàní ɛ̀dɛ̀,kùmàní ɛ̀dɛ̀,,,,,,,
ampari-oryzasativa-1,,ampari,oryzasativa,ɛ́dɛ́,ɛ́dɛ́,,,,,,,
ampari-oxytenantheraabyssinica-1,,ampari,oxytenantheraabyssinica,gî:ⁿ,gî:ⁿ,,,,,,,
ampari-pachnodacordata-1,,ampari,pachnodacordata,kɛ̀:wɛ̀ sɛ̌yⁿ témù,kɛ̀:wɛ̀ sɛ̌yⁿ témù,,,,,,,
ampari-pachycondyla-1,,ampari,pachycondyla,sɛ̀njɛ̀ ní:-kòrò,sɛ̀njɛ̀ ní:-kòrò,,,,,,,
ampari-pachycondyla-2,,ampari,pachycondyla,sɛ̀njɛ̀-ní kìrìyô:,sɛ̀njɛ̀-ní kìrìyô:,,,,,,,
ampari-pancratiumtrianthum-1,,ampari,pancratiumtrianthum,kùmàní ɛ̀ntìyɛ̀,kùmàní ɛ̀ntìyɛ̀,,,,,,,
ampari-pandiakaangustifolia-1,,ampari,pandiakaangustifolia,bàràmá-jèmbèrè,bàràmá-jèmbèrè,,,,,,,
ampari-pandinusimperator-1,,ampari,pandinusimperator,nóndó-kórò,nóndó-kórò,,,,,,,
ampari-panicumlaetum-1,,ampari,panicumlaetum,tèwèré èmbà,tèwèré èmbà,,,,,,,
ampari-panicumsubalbidum-1,,ampari,panicumsubalbidum,tèwèré èmbà,tèwèré èmbà,,,,,,,
ampari-pantheraleo-1,,ampari,pantheraleo,ágá nárà,ágá nárà,,,,,,,
ampari-pantherapardus-1,,ampari,pantherapardus,kímɛ̀,kímɛ̀,,,,,,,
ampari-papioanubis-1,,ampari,papioanubis,gúmbɛ̀,gúmbɛ̀,,,,,,,
ampari-parkiabiglobosa-1,,ampari,parkiabiglobosa,pódì,pódì,,,,,,,
ampari-parkinsoniaaculeata-1,,ampari,parkinsoniaaculeata,àndàsà:rà-tíŋgó,àndàsà:rà-tíŋgó,,,,,,,
ampari-paspalumscrobiculatum-1,,ampari,paspalumscrobiculatum,kɔ̀jí tùmá-è,kɔ̀jí tùmá-è,,,,,,,
ampari-passergriseus-1,,ampari,passergriseus,ní: pòtòròmá tòmbò,ní: pòtòròmá tòmbò,,,,,,,
ampari-pelomedusasubrufa-1,,ampari,pelomedusasubrufa,táŋgábájí,táŋgábájí,,,,,,,
ampari-pennisetumglaucum-1,,ampari,pennisetumglaucum,sêy,sêy,,,,,,,
ampari-pennisetumpedicellatum-1,,ampari,pennisetumpedicellatum,bórè,bórè,,,,,,,
ampari-pennisetumpolystachion-1,,ampari,pennisetumpolystachion,[òndò-gé]-dùrɔ̀,[òndò-gé]-dùrɔ̀,,,,,,,
ampari-pergulariatomentosa-1,,ampari,pergulariatomentosa,kà:ró pòrùyàmì,kà:ró pòrùyàmì,,,,,,,
ampari-phacochoerusafricanus-1,,ampari,phacochoerusafricanus,áríyá,áríyá,,,,,,,
ampari-phoeniculuspurpureus-1,,ampari,phoeniculuspurpureus,gɔ̀rɛ́ŋgɔ̀rɛ́,gɔ̀rɛ́ŋgɔ̀rɛ́,,,,,,,
ampari-phoenixdactylifera-1,,ampari,phoenixdactylifera,támárò,támárò,,,,,,,
ampari-phyllognathusburmeisteri-1,,ampari,phyllognathusburmeisteri,ògú kɛ̀wɛ̀,ògú kɛ̀wɛ̀,,,,,,,
ampari-pistiastratiotes-1,,ampari,pistiastratiotes,sámbà,sámbà,,,,,,,
ampari-ploceuscucullatus-1,,ampari,ploceuscucullatus,tóróyⁿá,tóróyⁿá,,,,,,,
ampari-podaxispistillaris-1,,ampari,podaxispistillaris,tù:ré-pùjè,tù:ré-pùjè,,,,,,,
ampari-poekilocerusbufoniushieroglyphicus-1,,ampari,poekilocerusbufoniushieroglyphicus,bàmbà-pǒy káyà,bàmbà-pǒy káyà,,,,,,,
ampari-poicephalussenegalus-1,,ampari,poicephalussenegalus,gô:,gô:,,,,,,,
ampari-polistes-1,,ampari,polistes,gàndà-gàndá jèrè,gàndà-gàndá jèrè,,,,,,,
ampari-portulacaoleracea-1,,ampari,portulacaoleracea,tɔ̀gù-tɔ̀gú nùmà,tɔ̀gù-tɔ̀gú nùmà,,,,,,,
ampari-procaviacapensisruficeps-1,,ampari,procaviacapensisruficeps,kódé,kódé,,,,,,,
ampari-prosopisafricana-1,,ampari,prosopisafricana,kírà,kírà,,,,,,,
ampari-protopterusannectens-1,,ampari,protopterusannectens,ɛ́ndɔ̀,ɛ́ndɔ̀,,,,,,,
ampari-psammophiselegans-1,,ampari,psammophiselegans,nɔ̀:ŋgɔ́ sìránjò,nɔ̀:ŋgɔ́ sìránjò,,,,,,,
ampari-psammophissibilans-1,,ampari,psammophissibilans,bóyɛ̀rɛ̀ sírá:njò,bóyɛ̀rɛ̀ sírá:njò,,,,,,,
ampari-psidiumguajava-1,,ampari,psidiumguajava,bùyà:tí,bùyà:tí,,,,,,,
ampari-psittaculakrameri-1,,ampari,psittaculakrameri,kájì,kájì,,,,,,,
ampari-pterocarpuserinaceus-1,,ampari,pterocarpuserinaceus,ŋ̀wɛ̀ⁿwɛ́,ŋ̀wɛ̀ⁿwɛ́,,,,,,,
ampari-pterocarpuslucens-1,,ampari,pterocarpuslucens,bɛ́wrɔ̀,bɛ́wrɔ̀,,,,,,,
ampari-pteroclesexustus-1,,ampari,pteroclesexustus,bɛ̀dɛ̀rɛ̀-bɛ̂y,bɛ̀dɛ̀rɛ̀-bɛ̂y,,,,,,,
ampari-pteroclesquadricinctus-1,,ampari,pteroclesquadricinctus,nǐ: bɛ́tì,nǐ: bɛ́tì,,,,,,,
ampari-ptilopachuspetrosus-1,,ampari,ptilopachuspetrosus,wé gùrù,wé gùrù,,,,,,,
ampari-ptilostomusafer-1,,ampari,ptilostomusafer,nìŋé-kòrò,nìŋé-kòrò,,,,,,,
ampari-ptilostomusafer-2,,ampari,ptilostomusafer,ná: níwè,ná: níwè,,,,,,,
ampari-ptyodactylusragazzii-1,,ampari,ptyodactylusragazzii,tɔ̀gù-tɔ́gù,tɔ̀gù-tɔ́gù,,,,,,,
ampari-ptyonoprognefuligulapusilla-1,,ampari,ptyonoprognefuligulapusilla,káwá gèjìmbérè,káwá gèjìmbérè,,,,,,,
ampari-pupalialappacea-1,,ampari,pupalialappacea,sìyàgé kòròmbò,sìyàgé kòròmbò,,,,,,,
ampari-pycnonotusbarbatus-1,,ampari,pycnonotusbarbatus,nǐ: pótórómá,nǐ: pótórómá,,,,,,,
ampari-pycreusmacrostachyos-1,,ampari,pycreusmacrostachyos,gwɛ́,gwɛ́,,,,,,,
ampari-pythonsebae-1,,ampari,pythonsebae,nɔ̀:ŋgɔ́ dògò,nɔ̀:ŋgɔ́ dògò,,,,,,,
ampari-queleaquelea-1,,ampari,queleaquelea,nìwⁿí ɲɔ̀wⁿɔ́,nìwⁿí ɲɔ̀wⁿɔ́,,,,,,,
ampari-rhabdotissobrina-1,,ampari,rhabdotissobrina,kɛ́wⁿɛ́ tómbò,kɛ́wⁿɛ́ tómbò,,,,,,,
ampari-rhinopomamicrophyllum-1,,ampari,rhinopomamicrophyllum,bòrémbòrè,bòrémbòrè,,,,,,,
ampari-ricinuscommunis-1,,ampari,ricinuscommunis,bè:gé-íríwà,bè:gé-íríwà,,,,,,,
ampari-rogeriaadenophylla-1,,ampari,rogeriaadenophylla,dwà:-gè sámbúrá,dwà:-gè sámbúrá,,,,,,,
ampari-rottboelliacochinchinensis-1,,ampari,rottboelliacochinchinensis,dàŋà-nàrá èmbà,dàŋà-nàrá èmbà,,,,,,,
ampari-ruelliacyanea-1,,ampari,ruelliacyanea,gìdó pɛ́rì,gìdó pɛ́rì,,,,,,,
ampari-sabasenegalensis-1,,ampari,sabasenegalensis,kámbé,kámbé,,,,,,,
ampari-saccharumofficinarum-1,,ampari,saccharumofficinarum,sìkɔ̀rɔ̀ gèrúmbè,sìkɔ̀rɔ̀ gèrúmbè,,,,,,,
ampari-sarcocephaluslatifolius-1,,ampari,sarcocephaluslatifolius,í:dí,í:dí,,,,,,,
ampari-sarcophaga-1,,ampari,sarcophaga,kòròndé jɛ́:nì,kòròndé jɛ́:nì,,,,,,,
ampari-schilbeintermedius-1,,ampari,schilbeintermedius,kɔ̀gùrɛ́-sɛ̌:ndi4,kɔ̀gùrɛ́-sɛ̌:ndi4,,,,,,,
ampari-schistocercagregaria-1,,ampari,schistocercagregaria,kàyá sɛ́:njì,kàyá sɛ́:njì,,,,,,,
ampari-schoenefeldiagracilis-1,,ampari,schoenefeldiagracilis,jɛ́:nì,jɛ́:nì,,,,,,,
ampari-scintharistanotabilis-1,,ampari,scintharistanotabilis,kàyá-pɛ̀rɛ̀,kàyá-pɛ̀rɛ̀,,,,,,,
ampari-sclerocaryabirrea-1,,ampari,sclerocaryabirrea,múyⁿà,múyⁿà,,,,,,,
ampari-scolopendra-1,,ampari,scolopendra,nóndó tá:rè,nóndó tá:rè,,,,,,,
ampari-scopariadulcis-1,,ampari,scopariadulcis,tìmì-tímí,tìmì-tímí,,,,,,,
ampari-securidacalongepedunculata-1,,ampari,securidacalongepedunculata,tɔ́dɔ̀,tɔ́dɔ̀,,,,,,,
ampari-senegaliaataxacantha-1,,ampari,senegaliaataxacantha,gówⁿà,gówⁿà,,,,,,,
ampari-senegaliamacrostachya-1,,ampari,senegaliamacrostachya,pɛ́jɛ́gɛ́rɛ̀,pɛ́jɛ́gɛ́rɛ̀,,,,,,,
ampari-sennaitalicaitalica-1,,ampari,sennaitalicaitalica,ìjɛ̀-gé kàráŋkàrà,ìjɛ̀-gé kàráŋkàrà,,,,,,,
ampari-sennaobtusifolia-1,,ampari,sennaobtusifolia,kàráŋ-kàrà,kàráŋ-kàrà,,,,,,,
ampari-sennaoccidentalis-1,,ampari,sennaoccidentalis,gìwná ìsìndà,gìwná ìsìndà,,,,,,,
ampari-sesamumalatum-1,,ampari,sesamumalatum,ɛ̀ndɛ̀-pɛ̀rí tɛ̀wɛ̀,ɛ̀ndɛ̀-pɛ̀rí tɛ̀wɛ̀,,,,,,,
ampari-sesamumindicum-1,,ampari,sesamumindicum,ɛ̀ndɛ̀-pɛ́rì,ɛ̀ndɛ̀-pɛ́rì,,,,,,,
ampari-setariapumila-1,,ampari,setariapumila,[òndò-gé]-dùrɔ̀,[òndò-gé]-dùrɔ̀,,,,,,,
ampari-sherifuriahaningtoni-1,,ampari,sherifuriahaningtoni,kàyá yɛ̀rɛ̀,kàyá yɛ̀rɛ̀,,,,,,,
ampari-sidaabutifolia-1,,ampari,sidaabutifolia,órì-bɔ́gɔ̀dɔ̀,órì-bɔ́gɔ̀dɔ̀,,,,,,,
ampari-sidacordifolia-1,,ampari,sidacordifolia,gɔ̀rí-kɔ̀jì,gɔ̀rí-kɔ̀jì,,,,,,,
ampari-solanumincanum-1,,ampari,solanumincanum,sìjà gé kɛ̀ríyɛ̀,sìjà gé kɛ̀ríyɛ̀,,,,,,,
ampari-solanummelongena-1,,ampari,solanummelongena,àndásàrà kɛ̀ríyɛ̀,àndásàrà kɛ̀ríyɛ̀,,,,,,,
ampari-solanummixedlibrary-1,,ampari,solanummixedlibrary,kɛ́ríyɛ́,kɛ́ríyɛ́,,,,,,,
ampari-solanumtuberosum-1,,ampari,solanumtuberosum,pɔ́mtɛ̂:r,pɔ́mtɛ̂:r,,,,,,,
ampari-sorghumarundinaceum-1,,ampari,sorghumarundinaceum,èmbá sà:rò,èmbá sà:rò,,,,,,,
ampari-sorghumbicolor-1,,ampari,sorghumbicolor,émbà,émbà,,,,,,,
ampari-sorghumbicolor-2,,ampari,sorghumbicolor,gèrúmbè,gèrúmbè,,,,,,,
ampari-spermacocefilifolia-1,,ampari,spermacocefilifolia,wɔ̀mbɔ̀-nùdú-wèrè,wɔ̀mbɔ̀-nùdú-wèrè,,,,,,,
ampari-spermacoceruelliae-1,,ampari,spermacoceruelliae,áⁿ-ɲɛ́mbɛ̀,áⁿ-ɲɛ́mbɛ̀,,,,,,,
ampari-sphenopsdelislei-1,,ampari,sphenopsdelislei,òró-òró,òró-òró,,,,,,,
ampari-spiloptilaclamans-1,,ampari,spiloptilaclamans,šě: níwè,šě: níwè,,,,,,,
ampari-spondiasmombin-1,,ampari,spondiasmombin,sǎ:njà,sǎ:njà,,,,,,,
ampari-sporobolusfestivus-1,,ampari,sporobolusfestivus,dú:nù-kó,dú:nù-kó,,,,,,,
ampari-sterculiasetigera-1,,ampari,sterculiasetigera,ɔ̀nɛ́-ɔ̀nɛ̀,ɔ̀nɛ́-ɔ̀nɛ̀,,,,,,,
ampari-stereospermumkunthianum-1,,ampari,stereospermumkunthianum,bɛ́:mbɛ̀,bɛ́:mbɛ̀,,,,,,,
ampari-streptopeliasenegalensis-1,,ampari,streptopeliasenegalensis,téwérè,téwérè,,,,,,,
ampari-streptopeliavinacea-1,,ampari,streptopeliavinacea,tégú-tèndé,tégú-tèndé,,,,,,,
ampari-strigahermonthica-1,,ampari,strigahermonthica,bóⁿwrú,bóⁿwrú,,,,,,,
ampari-struthiocamelus-1,,ampari,struthiocamelus,ɔ̀gɔ́ tàwà,ɔ̀gɔ́ tàwà,,,,,,,
ampari-synceruscaffer-1,,ampari,synceruscaffer,àgá nà,àgá nà,,,,,,,
ampari-synodontisschall-1,,ampari,synodontisschall,kóndò,kóndò,,,,,,,
ampari-synodontisschall-2,,ampari,synodontisschall,kòndó kòrò,kòndó kòrò,,,,,,,
ampari-tamarindusindica-1,,ampari,tamarindusindica,sôŋ,sôŋ,,,,,,,
ampari-taphozousmauritianus-1,,ampari,taphozousmauritianus,sɛ̌:ⁿsɛ̀,sɛ̌:ⁿsɛ̀,,,,,,,
ampari-tarentolaephippiata-1,,ampari,tarentolaephippiata,àgàrà-kágàjà [Nando spcm 2011],àgàrà-kágàjà [Nando spcm 2011],,,,,,,
ampari-terminaliaavicennioides-1,,ampari,terminaliaavicennioides,kɔ́gɔ̀,kɔ́gɔ̀,,,,,,,
ampari-thamnolaeacinnamomeiventris-1,,ampari,thamnolaeacinnamomeiventris,kìwɔ́ tɔ̀:ndí,kìwɔ́ tɔ̀:ndí,,,,,,,
ampari-tinosporabakis-1,,ampari,tinosporabakis,kònóndò,kònóndò,,,,,,,
ampari-tockuserythrorhynchus-1,,ampari,tockuserythrorhynchus,gɔ̀dí ámpárì,gɔ̀dí ámpárì,,,,,,,
ampari-tockusnasutus-1,,ampari,tockusnasutus,gɔ̀dí dɛ̀mbɛ̀,gɔ̀dí dɛ̀mbɛ̀,,,,,,,
ampari-tockussp-1,,ampari,tockussp,gɔ̀dí,gɔ̀dí,,,,,,,
ampari-trachydermahispida-1,,ampari,trachydermahispida,kɛ́wɛ́-kórò,kɛ́wɛ́-kórò,,,,,,,
ampari-trachylepisperrotetii-1,,ampari,trachylepisperrotetii,tó:rí,tó:rí,,,,,,,
ampari-trachylepisquinquetaeniata-1,,ampari,trachylepisquinquetaeniata,šɛ̌:ndì,šɛ̌:ndì,,,,,,,
ampari-tragelaphusscriptusscriptus-1,,ampari,tragelaphusscriptusscriptus,káró,káró,,,,,,,
ampari-tribulusterrestris-1,,ampari,tribulusterrestris,sí kɔ̀ríyɛ̀,sí kɔ̀ríyɛ̀,,,,,,,
ampari-triticumaestivum-1,,ampari,triticumaestivum,árkámá,árkámá,,,,,,,
ampari-triumfettapentandra-1,,ampari,triumfettapentandra,bɛ̀wrɔ́-dùrù-kɔ̀jíwè,bɛ̀wrɔ́-dùrù-kɔ̀jíwè,,,,,,,
ampari-tytoalba-1,,ampari,tytoalba,dùndú tèwèrèmà,dùndú tèwèrèmà,,,,,,,
ampari-upupaepops-1,,ampari,upupaepops,tègé dùmbú,tègé dùmbú,,,,,,,
ampari-uraeginthusbengalus-1,,ampari,uraeginthusbengalus,mɔ̀ndɔ́-mà-dárèdárè,mɔ̀ndɔ́-mà-dárèdárè,,,,,,,
ampari-vachellianilotica-1,,ampari,vachellianilotica,pó:nà,pó:nà,,,,,,,
ampari-varanusgriseus-1,,ampari,varanusgriseus,úgúrù,úgúrù,,,,,,,
ampari-varanusniloticus-1,,ampari,varanusniloticus,âwⁿ,âwⁿ,,,,,,,
ampari-viduachalybeata-1,,ampari,viduachalybeata,nǐ: gárà,nǐ: gárà,,,,,,,
ampari-viduamacroura-1,,ampari,viduamacroura,kà:ró kùnjây,kà:ró kùnjây,,,,,,,
ampari-viduaorientalis-1,,ampari,viduaorientalis,kà:ró kùnjây,kà:ró kùnjây,,,,,,,
ampari-vignaracemosa-1,,ampari,vignaracemosa,nùŋké tɛ̀wɛ̀,nùŋké tɛ̀wɛ̀,,,,,,,
ampari-vignasubterranea-1,,ampari,vignasubterranea,kɛ̀njɛ́ dìnì,kɛ̀njɛ́ dìnì,,,,,,,
ampari-vignaunguiculata-1,,ampari,vignaunguiculata,núŋkè,núŋkè,,,,,,,
ampari-vitellariaparadoxaparadoxa-1,,ampari,vitellariaparadoxaparadoxa,ɛ́rɛ́,ɛ́rɛ́,,,,,,,
ampari-vitexdoniana-1,,ampari,vitexdoniana,mórà,mórà,,,,,,,
ampari-vitexmadiensissubspmadiensisoliv-1,,ampari,vitexmadiensissubspmadiensisoliv,mòrá kíjì,mòrá kíjì,,,,,,,
ampari-vulpespallida-1,,ampari,vulpespallida,túwéré,túwéré,,,,,,,
ampari-waltheriaindica-1,,ampari,waltheriaindica,órì-bɔ́gɔ̀dɔ̀,órì-bɔ́gɔ̀dɔ̀,,,,,,,
ampari-xylopiaaethiopica-1,,ampari,xylopiaaethiopica,pérà,pérà,,,,,,,
ampari-zeamays-1,,ampari,zeamays,gìrímbá yè,gìrímbá yè,,,,,,,
ampari-zingiberofficinale-1,,ampari,zingiberofficinale,ɲàmà-kû:,ɲàmà-kû:,,,,,,,
ampari-ziziphusmauritiana-1,,ampari,ziziphusmauritiana,tɔ́mbɔ́,tɔ́mbɔ́,,,,,,,
ampari-ziziphusmucronata-1,,ampari,ziziphusmucronata,kùmàní tɔ̀mbɔ̀,kùmàní tɔ̀mbɔ̀,,,,,,,
ampari-zonitoschemagigantea-1,,ampari,zonitoschemagigantea,sì:ⁿsí bɔ̌:mbɛ̀,sì:ⁿsí bɔ̌:mbɛ̀,,,,,,,
ampari-zorniaglochidiata-1,,ampari,zorniaglochidiata,jòŋ-wè kɛ́ránjɛ́,jòŋ-wè kɛ́ránjɛ́,,,,,,,
bankantey-abelmoschusesculentus-1,,bankantey,abelmoschusesculentus,pólóy,pólóy,,,,,,,
bankantey-abrusprecatorius-1,,bankantey,abrusprecatorius,gòw-gìrè yǎ:,gòw-gìrè yǎ:,,,,,,,
bankantey-abrusprecatorius-2,,bankantey,abrusprecatorius,gòw-gìré,gòw-gìré,,,,,,,
bankantey-acaciasenegal-1,,bankantey,acaciasenegal,tɔ̀:ⁿ-tɔ̂:ⁿ,tɔ̀:ⁿ-tɔ̂:ⁿ,,,,,,,
bankantey-acaciaseyal-1,,bankantey,acaciaseyal,sɛ̀ŋgɛ́,sɛ̀ŋgɛ́,,,,,,,
bankantey-acaciaseyal-2,,bankantey,acaciaseyal,sɛ̀ŋgɛ̀ píndɛ́,sɛ̀ŋgɛ̀ píndɛ́,,,,,,,
bankantey-acaciaseyal-3,,bankantey,acaciaseyal,sɛ̀ŋgɛ̀ bàrⁿâyⁿ,sɛ̀ŋgɛ̀ bàrⁿâyⁿ,,,,,,,
bankantey-acaciatortilis-1,,bankantey,acaciatortilis,bísèm,bísèm,,,,,,,
bankantey-acanthospermumhispidum-1,,bankantey,acanthospermumhispidum,ɔ̀yⁿɔ̀-bèrú,ɔ̀yⁿɔ̀-bèrú,,,,,,,
bankantey-acanthospermumhispidum-2,,bankantey,acanthospermumhispidum,kɛ́bbɛ̀-kúmá:sì,kɛ́bbɛ̀-kúmá:sì,,,,,,,
bankantey-achyranthesasperasicula-1,,bankantey,achyranthesasperasicula,kèŋù-ŋìrⁿɛ́,kèŋù-ŋìrⁿɛ́,,,,,,,
bankantey-acomysjohannis-1,,bankantey,acomysjohannis,ò-sɛ́:rɛ̂-m,ò-sɛ́:rɛ̂-m,,,,,,,
bankantey-acoryphaglaucopsis-1,,bankantey,acoryphaglaucopsis,kà-kâ-m\\kà-kâ:,kà-kâ-m\\kà-kâ:,,,,,,,
bankantey-acridocarpusmonodii-1,,bankantey,acridocarpusmonodii,òsòsò:-díyⁿàwⁿ àyà,òsòsò:-díyⁿàwⁿ àyà,,,,,,,
bankantey-actiniopterisradiata-1,,bankantey,actiniopterisradiata,àrkɛ̀ndɛ̀-nǎ:,àrkɛ̀ndɛ̀-nǎ:,,,,,,,
